,token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
3890,11404,779RJ32-SG,779RJ32,,-1.000000,100,,NSE,1.000000
3891,11507,783HR32-SG,783HR32,,-1.000000,100,,NSE,1.000000
3892,11532,ULTRACEMCO-EQ,ULTRACEMCO,,-1.000000,1,,NSE,100.000000
3893,11452,CCL-EQ,CCL,,-1.000000,1,,NSE,5.000000
3894,11571,PPLPHARMA-EQ,PPLPHARMA,,-1.000000,1,,NSE,1.000000
3895,11580,WESTLIFE-EQ,WESTLIFE,,-1.000000,1,,NSE,5.000000
3896,11561,HDFC1359DQ-MF,HDFC1359DQ,,-1.000000,1,,NSE,1.000000
3897,11607,774WB39-SG,774WB39,,-1.000000,100,,NSE,1.000000
3898,1160,654RJ30A-SG,654RJ30A,,-1.000000,100,,NSE,1.000000
3899,11602,INDSWFTLTD-EQ,INDSWFTLTD,,-1.000000,1,,NSE,1.000000
3900,11630,NTPC-EQ,NTPC,,-1.000000,1,,NSE,5.000000
3901,11655,JBMA-EQ,JBMA,,-1.000000,1,,NSE,5.000000
3902,11665,79NHIT40-N2,79NHIT40,,-1.000000,1,,NSE,1.000000
3903,10074,EMAMIPAP-EQ,EMAMIPAP,,-1.000000,1,,NSE,1.000000
3904,1009,68JK35-SG,68JK35,,-1.000000,100,,NSE,1.000000
3905,10192,SHYAMCENT-BE,SHYAMCENT,,-1.000000,1,,NSE,1.000000
3906,10332,79HR34-SG,79HR34,,-1.000000,100,,NSE,1.000000
3907,10201,ICICM58-M1,ICICM58,,-1.000000,1,,NSE,1.000000
3908,10300,RAMASTEEL-EQ,RAMASTEEL,,-1.000000,1,,NSE,1.000000
3909,10337,792AP41-SG,792AP41,,-1.000000,100,,NSE,1.000000
3910,10357,783AS32-SG,783AS32,,-1.000000,100,,NSE,1.000000
3911,10381,798RJ42-SG,798RJ42,,-1.000000,100,,NSE,1.000000
3912,10384,802WB37-SG,802WB37,,-1.000000,100,,NSE,1.000000
3913,10393,801WB41-SG,801WB41,,-1.000000,100,,NSE,1.000000
3914,10452,764TN29-SG,764TN29,,-1.000000,100,,NSE,1.000000
3915,10407,KSHITIJPOL-EQ,KSHITIJPOL,,-1.000000,1,,NSE,1.000000
3916,10458,779AP31-SG,779AP31,,-1.000000,100,,NSE,1.000000
3917,10480,797RJ42-SG,797RJ42,,-1.000000,100,,NSE,1.000000
3918,10498,AGNI-ST,AGNI,,-1.000000,2500,,NSE,5.000000
3919,10540,774MZ33-SG,774MZ33,,-1.000000,100,,NSE,1.000000
3920,10532,785KL35-SG,785KL35,,-1.000000,100,,NSE,1.000000
3921,10580,TCI-EQ,TCI,,-1.000000,1,,NSE,10.000000
3922,10720,76TN32-SG,76TN32,,-1.000000,100,,NSE,1.000000
3923,10666,PNB-EQ,PNB,,-1.000000,1,,NSE,1.000000
3924,10825,MOVALUE-EQ,MOVALUE,,-1.000000,1,,NSE,1.000000
3925,10848,771AP37-SG,771AP37,,-1.000000,100,,NSE,1.000000
3926,10794,CANBK-EQ,CANBK,,-1.000000,1,,NSE,1.000000
3927,10751,762NTPC35F-ND,762NTPC35F,,-1.000000,1,,NSE,1.000000
3928,10956,745BR32-SG,745BR32,,-1.000000,100,,NSE,1.000000
3929,10959,749HP34-SG,749HP34,,-1.000000,100,,NSE,1.000000
3930,10940,DIVISLAB-EQ,DIVISLAB,,-1.000000,1,,NSE,50.000000
3931,10895,DBOL-BE,DBOL,,-1.000000,1,,NSE,1.000000
3932,10964,746TS48-SG,746TS48,,-1.000000,100,,NSE,1.000000
3933,10981,74GS2062-GS,74GS2062,,-1.000000,1,,NSE,1.000000
3934,10985,SABAR-ST,SABAR,,-1.000000,5000,,NSE,5.000000
3935,11159,756WB39-SG,756WB39,,-1.000000,100,,NSE,1.000000
3936,11050,SIRCA-EQ,SIRCA,,-1.000000,1,,NSE,5.000000
3937,11155,CREATIVE-EQ,CREATIVE,,-1.000000,1,,NSE,5.000000
3938,11241,HDFCGROWTH-EQ,HDFCGROWTH,,-1.000000,1,,NSE,1.000000
3939,11192,SGBAUG30-GB,SGBAUG30,,-1.000000,1,,NSE,1.000000
3940,11251,PERFECT-ST,PERFECT,,-1.000000,3000,,NSE,5.000000
3941,11239,NSIL-EQ,NSIL,,-1.000000,1,,NSE,50.000000
3942,11287,UPL-EQ,UPL,,-1.000000,1,,NSE,5.000000
3943,11256,JAIBALAJI-EQ,JAIBALAJI,,-1.000000,1,,NSE,1.000000
3944,11335,93SCFL25-Z1,93SCFL25,,-1.000000,1,,NSE,1.000000
3945,1135,GTECJAINX-BE,GTECJAINX,,-1.000000,1,,NSE,1.000000
3946,11356,87SCL27-Z6,87SCL27,,-1.000000,1,,NSE,1.000000
3947,11365,865SCL24B-Z8,865SCL24B,,-1.000000,1,,NSE,1.000000
3948,11409,784TS34-SG,784TS34,,-1.000000,100,,NSE,1.000000
3949,11415,783TS36-SG,783TS36,,-1.000000,100,,NSE,1.000000
3950,11394,ZOTA-EQ,ZOTA,,-1.000000,1,,NSE,5.000000
3951,11418,774RJ42-SG,774RJ42,,-1.000000,100,,NSE,1.000000
3952,11435,SPANDANA-EQ,SPANDANA,,-1.000000,1,,NSE,5.000000
3953,11510,785UK32-SG,785UK32,,-1.000000,100,,NSE,1.000000
3954,11509,785SK32-SG,785SK32,,-1.000000,100,,NSE,1.000000
3955,11504,FROG-ST,FROG,,-1.000000,400,,NSE,5.000000
3956,1153,GLAXO-EQ,GLAXO,,-1.000000,1,,NSE,10.000000
3957,11603,781UP34-SG,781UP34,,-1.000000,100,,NSE,1.000000
3958,11536,TCS-EQ,TCS,,-1.000000,1,,NSE,10.000000
3959,11565,HDFC1359RQ-MF,HDFC1359RQ,,-1.000000,1,,NSE,1.000000
3960,11634,SALSTEEL-EQ,SALSTEEL,,-1.000000,1,,NSE,1.000000
3961,11619,GOLDENTOBC-BZ,GOLDENTOBC,,-1.000000,1,,NSE,1.000000
3962,11591,HDFCNIFTY-EQ,HDFCNIFTY,,-1.000000,1,,NSE,1.000000
3963,11683,783GA32-SG,783GA32,,-1.000000,100,,NSE,1.000000
3964,1166,672KA33-SG,672KA33,,-1.000000,100,,NSE,1.000000
3965,11697,791UP37-SG,791UP37,,-1.000000,100,,NSE,1.000000
3966,11693,782TN32-SG,782TN32,,-1.000000,100,,NSE,1.000000
3967,11598,773BR32-SG,773BR32,,-1.000000,100,,NSE,1.000000
3968,11699,PATELENG-EQ,PATELENG,,-1.000000,1,,NSE,1.000000
3969,11769,783PN42-SG,783PN42,,-1.000000,100,,NSE,1.000000
3970,11722,707IRFC25-NF,707IRFC25,,-1.000000,1,,NSE,1.000000
3971,1186,GLAND-EQ,GLAND,,-1.000000,1,,NSE,10.000000
3972,11723,JSWSTEEL-EQ,JSWSTEEL,,-1.000000,1,,NSE,5.000000
3973,11869,787HP35-SG,787HP35,,-1.000000,100,,NSE,1.000000
3974,11881,782NL32A-SG,782NL32A,,-1.000000,100,,NSE,1.000000
3975,11905,GENUSPOWER-EQ,GENUSPOWER,,-1.000000,1,,NSE,5.000000
3976,11982,HTMEDIA-BE,HTMEDIA,,-1.000000,1,,NSE,1.000000
3977,11952,739NHAI26-N8,739NHAI26,,-1.000000,1,,NSE,1.000000
3978,12015,SATINDLTD-EQ,SATINDLTD,,-1.000000,1,,NSE,1.000000
3979,11966,BIKAJI-EQ,BIKAJI,,-1.000000,1,,NSE,5.000000
3980,12022,AURIONPRO-EQ,AURIONPRO,,-1.000000,1,,NSE,10.000000
3981,12024,ACI-EQ,ACI,,-1.000000,1,,NSE,5.000000
3982,12040,UTIDGR35P1-MF,UTIDGR35P1,,-1.000000,1,,NSE,1.000000
3983,12057,UTIRFP35P1-MF,UTIRFP35P1,,-1.000000,1,,NSE,1.000000
3984,12219,RUSTOMJEE-EQ,RUSTOMJEE,,-1.000000,1,,NSE,5.000000
3985,12444,960CAGL25-N3,960CAGL25,,-1.000000,1,,NSE,1.000000
3986,1251,667MH32-SG,667MH32,,-1.000000,100,,NSE,1.000000
3987,12716,TEAMLEASE-EQ,TEAMLEASE,,-1.000000,1,,NSE,10.000000
3988,1267,GUJALKALI-EQ,GUJALKALI,,-1.000000,1,,NSE,5.000000
3989,1274,VASA-SM,VASA,,-1.000000,4000,,NSE,5.000000
3990,1289,GFLLIMITED-EQ,GFLLIMITED,,-1.000000,1,,NSE,1.000000
3991,12978,NPBET-EQ,NPBET,,-1.000000,1,,NSE,1.000000
3992,12986,PRITIKA-ST,PRITIKA,,-1.000000,2000,,NSE,5.000000
3993,13092,ARHAM-SM,ARHAM,,-1.000000,1000,,NSE,5.000000
3994,13128,763KA39-SG,763KA39,,-1.000000,100,,NSE,1.000000
3995,13120,TVSELECT-BE,TVSELECT,,-1.000000,1,,NSE,5.000000
3996,13154,UTIDMP35P2-MF,UTIDMP35P2,,-1.000000,1,,NSE,1.000000
3997,13155,UTIDQP35P2-MF,UTIDQP35P2,,-1.000000,1,,NSE,1.000000
3998,13198,COMMOIETF-EQ,COMMOIETF,,-1.000000,1,,NSE,1.000000
3999,13194,741GS2036-GS,741GS2036,,-1.000000,1,,NSE,1.000000
4000,13192,ENIL-EQ,ENIL,,-1.000000,1,,NSE,1.000000
4001,13163,UTIRMP35P2-MF,UTIRMP35P2,,-1.000000,1,,NSE,1.000000
4002,13243,765GA32-SG,765GA32,,-1.000000,100,,NSE,1.000000
4003,13244,763HR32-SG,763HR32,,-1.000000,100,,NSE,1.000000
4004,13245,76KA32-SG,76KA32,,-1.000000,100,,NSE,1.000000
4005,13239,749ML27-SG,749ML27,,-1.000000,100,,NSE,1.000000
4006,13252,769MN34-SG,769MN34,,-1.000000,100,,NSE,1.000000
4007,13276,LANDMARK-EQ,LANDMARK,,-1.000000,1,,NSE,5.000000
4008,13285,M&MFIN-EQ,M&MFIN,,-1.000000,1,,NSE,5.000000
4009,13368,758JH31-SG,758JH31,,-1.000000,100,,NSE,1.000000
4010,13366,755GJ30-SG,755GJ30,,-1.000000,100,,NSE,1.000000
4011,13392,77JK37-SG,77JK37,,-1.000000,100,,NSE,1.000000
4012,13374,76KA32A-SG,76KA32A,,-1.000000,100,,NSE,1.000000
4013,13538,TECHM-EQ,TECHM,,-1.000000,1,,NSE,10.000000
4014,13580,RADIANTCMS-EQ,RADIANTCMS,,-1.000000,1,,NSE,1.000000
4015,13502,MOXSH-SM,MOXSH,,-1.000000,3200,,NSE,5.000000
4016,13484,98SCL27-ZX,98SCL27,,-1.000000,1,,NSE,1.000000
4017,13621,764WB42-SG,764WB42,,-1.000000,100,,NSE,1.000000
4018,13626,767NL33-SG,767NL33,,-1.000000,100,,NSE,1.000000
4019,13675,NRL-EQ,NRL,,-1.000000,1,,NSE,1.000000
4020,13715,757TN33-SG,757TN33,,-1.000000,100,,NSE,1.000000
4021,13688,ACLGATI-EQ,ACLGATI,,-1.000000,1,,NSE,1.000000
4022,13772,757TS31-SG,757TS31,,-1.000000,100,,NSE,1.000000
4023,13773,757GJ32-SG,757GJ32,,-1.000000,100,,NSE,1.000000
4024,13723,JHS-BE,JHS,,-1.000000,1,,NSE,1.000000
4025,13740,SHYAMTEL-EQ,SHYAMTEL,,-1.000000,1,,NSE,1.000000
4026,1379,669KA37-SG,669KA37,,-1.000000,100,,NSE,1.000000
4027,13817,KAMOPAINTS-BE,KAMOPAINTS,,-1.000000,1,,NSE,1.000000
4028,13796,MANALIPETC-EQ,MANALIPETC,,-1.000000,1,,NSE,1.000000
4029,13890,HIRECT-EQ,HIRECT,,-1.000000,1,,NSE,10.000000
4030,13868,AARTIPHARM-EQ,AARTIPHARM,,-1.000000,1,,NSE,5.000000
4031,13844,MMFL-EQ,MMFL,,-1.000000,1,,NSE,5.000000
4032,1394,HINDUNILVR-EQ,HINDUNILVR,,-1.000000,1,,NSE,10.000000
4033,13942,UTIDMP35P3-MF,UTIDMP35P3,,-1.000000,1,,NSE,1.000000
4034,13939,UTIDGR35P3-MF,UTIDGR35P3,,-1.000000,1,,NSE,1.000000
4035,13957,765HR30-SG,765HR30,,-1.000000,100,,NSE,1.000000
4036,13951,PARACABLES-EQ,PARACABLES,,-1.000000,1,,NSE,1.000000
4037,13947,UTIRFP35P3-MF,UTIRFP35P3,,-1.000000,1,,NSE,1.000000
4038,13958,766AP32-SG,766AP32,,-1.000000,100,,NSE,1.000000
4039,13959,769AS33-SG,769AS33,,-1.000000,100,,NSE,1.000000
4040,13967,767NL33A-SG,767NL33A,,-1.000000,100,,NSE,1.000000
4041,13973,772UP36-SG,772UP36,,-1.000000,100,,NSE,1.000000
4042,13993,768TS42-SG,768TS42,,-1.000000,100,,NSE,1.000000
4043,14047,SARLAPOLY-BE,SARLAPOLY,,-1.000000,1,,NSE,1.000000
4044,14019,VEEDOL-EQ,VEEDOL,,-1.000000,1,,NSE,10.000000
4045,14098,766BR33-SG,766BR33,,-1.000000,100,,NSE,1.000000
4046,14096,SIYSIL-EQ,SIYSIL,,-1.000000,1,,NSE,5.000000
4047,14075,BAGFILMS-BE,BAGFILMS,,-1.000000,1,,NSE,1.000000
4048,14106,AUTOIND-EQ,AUTOIND,,-1.000000,1,,NSE,1.000000
4049,14150,BTML-EQ,BTML,,-1.000000,1,,NSE,1.000000
4050,1415,GLOBAL-EQ,GLOBAL,,-1.000000,1,,NSE,1.000000
4051,14230,HDFCBSE500-EQ,HDFCBSE500,,-1.000000,1,,NSE,1.000000
4052,14165,762MN35-SG,762MN35,,-1.000000,100,,NSE,1.000000
4053,1422,66RJ30B-SG,66RJ30B,,-1.000000,100,,NSE,1.000000
4054,14271,768BR33-SG,768BR33,,-1.000000,100,,NSE,1.000000
4055,1426,MHHL-SM,MHHL,,-1.000000,1500,,NSE,5.000000
4056,14263,AGARWALFT-SM,AGARWALFT,,-1.000000,1500,,NSE,5.000000
4057,14274,766SK33-SG,766SK33,,-1.000000,100,,NSE,1.000000
4058,14277,759MP38-SG,759MP38,,-1.000000,100,,NSE,1.000000
4059,14349,769TN43-SG,769TN43,,-1.000000,100,,NSE,1.000000
4060,14374,771GJ33-SG,771GJ33,,-1.000000,100,,NSE,1.000000
4061,14369,773HR32-SG,773HR32,,-1.000000,100,,NSE,1.000000
4062,14367,772MH31-SG,772MH31,,-1.000000,100,,NSE,1.000000
4063,14379,776MN35-SG,776MN35,,-1.000000,100,,NSE,1.000000
4064,14381,769PN39-SG,769PN39,,-1.000000,100,,NSE,1.000000
4065,14401,UTIRPP36P1-MF,UTIRPP36P1,,-1.000000,1,,NSE,1.000000
4066,14442,775UP38-SG,775UP38,,-1.000000,100,,NSE,1.000000
4067,14436,773TS34-SG,773TS34,,-1.000000,100,,NSE,1.000000
4068,14418,ASTRAL-EQ,ASTRAL,,-1.000000,1,,NSE,10.000000
4069,14548,768GJ33-SG,768GJ33,,-1.000000,100,,NSE,1.000000
4070,14532,77HR32-SG,77HR32,,-1.000000,100,,NSE,1.000000
4071,14529,769NHAI31-NE,769NHAI31,,-1.000000,1,,NSE,1.000000
4072,14501,BALAMINES-EQ,BALAMINES,,-1.000000,1,,NSE,10.000000
4073,14631,HILTON-BE,HILTON,,-1.000000,1,,NSE,1.000000
4074,14630,SANCO-BZ,SANCO,,-1.000000,1,,NSE,1.000000
4075,14718,971SCL28-AN,971SCL28,,-1.000000,1,,NSE,1.000000
4076,14732,DLF-EQ,DLF,,-1.000000,1,,NSE,5.000000
4077,14755,041NSETEST-EQ,041NSETEST,,-1.000000,1,,NSE,5.000000
4078,14795,ABSLFTUJDN-MF,ABSLFTUJDN,,-1.000000,1,,NSE,1.000000
4079,14829,779UP33-SG,779UP33,,-1.000000,100,,NSE,1.000000
4080,14814,774HR31-SG,774HR31,,-1.000000,100,,NSE,1.000000
4081,14850,777MP47-SG,777MP47,,-1.000000,100,,NSE,1.000000
4082,14813,ADSL-EQ,ADSL,,-1.000000,1,,NSE,1.000000
4083,14868,FLFL-BZ,FLFL,,-1.000000,1,,NSE,1.000000
4084,14871,USK-EQ,USK,,-1.000000,1,,NSE,1.000000
4085,14889,ASIANTILES-EQ,ASIANTILES,,-1.000000,1,,NSE,1.000000
4086,14922,PURVA-EQ,PURVA,,-1.000000,1,,NSE,5.000000
4087,14895,AKI-BE,AKI,,-1.000000,1,,NSE,1.000000
4088,14947,MOTILALOFS-EQ,MOTILALOFS,,-1.000000,1,,NSE,5.000000
4089,14942,NAGREEKCAP-EQ,NAGREEKCAP,,-1.000000,1,,NSE,1.000000
4090,15032,PSUBNKBEES-EQ,PSUBNKBEES,,-1.000000,1,,NSE,1.000000
4091,14973,729GR2033-GS,729GR2033,,-1.000000,1,,NSE,1.000000
4092,14966,CSBBANK-EQ,CSBBANK,,-1.000000,1,,NSE,5.000000
4093,15039,CERA-EQ,CERA,,-1.000000,1,,NSE,50.000000
4094,15061,PSUBANK-EQ,PSUBANK,,-1.000000,1,,NSE,1.000000
4095,15085,SILVERETF-EQ,SILVERETF,,-1.000000,1,,NSE,1.000000
4096,1508,ASTERDM-EQ,ASTERDM,,-1.000000,1,,NSE,5.000000
4097,15082,RADIOCITY-P1,RADIOCITY,,-1.000000,1,,NSE,5.000000
4098,15126,SVLL-BE,SVLL,,-1.000000,1,,NSE,5.000000
4099,15137,PATTECH-SM,PATTECH,,-1.000000,1500,,NSE,5.000000
4100,15157,RHL-EQ,RHL,,-1.000000,1,,NSE,1.000000
4101,15146,JYOTHYLAB-EQ,JYOTHYLAB,,-1.000000,1,,NSE,5.000000
4102,15193,BGRENERGY-BE,BGRENERGY,,-1.000000,1,,NSE,1.000000
4103,15147,AGUL-SM,AGUL,,-1.000000,2000,,NSE,5.000000
4104,1522,652KA30-SG,652KA30,,-1.000000,100,,NSE,1.000000
4105,15199,MANAKSIA-EQ,MANAKSIA,,-1.000000,1,,NSE,1.000000
4106,15245,957SFIL28-NW,957SFIL28,,-1.000000,1,,NSE,1.000000
4107,15362,VGUARD-EQ,VGUARD,,-1.000000,1,,NSE,5.000000
4108,15264,743AP31-SG,743AP31,,-1.000000,100,,NSE,1.000000
4109,15332,NMDC-EQ,NMDC,,-1.000000,1,,NSE,1.000000
4110,15380,MANKIND-EQ,MANKIND,,-1.000000,1,,NSE,10.000000
4111,15406,PDMJEPAPER-BE,PDMJEPAPER,,-1.000000,1,,NSE,1.000000
4112,15555,HCG-EQ,HCG,,-1.000000,1,,NSE,5.000000
4113,15869,AUROIMPEX-SM,AUROIMPEX,,-1.000000,1600,,NSE,5.000000
4114,16227,732MH32-SG,732MH32,,-1.000000,100,,NSE,1.000000
4115,16133,KRISHCA-SM,KRISHCA,,-1.000000,500,,NSE,5.000000
4116,1624,IOC-EQ,IOC,,-1.000000,1,,NSE,1.000000
4117,16274,732TN53-SG,732TN53,,-1.000000,100,,NSE,1.000000
4118,1647,657HP30A-SG,657HP30A,,-1.000000,100,,NSE,1.000000
4119,16395,MMP-EQ,MMP,,-1.000000,1,,NSE,1.000000
4120,16442,CRAYONS-ST,CRAYONS,,-1.000000,1000,,NSE,5.000000
4121,1652,663TN35-SG,663TN35,,-1.000000,100,,NSE,1.000000
4122,16589,VAISHALI-EQ,VAISHALI,,-1.000000,1,,NSE,1.000000
4123,16483,PROV-SM,PROV,,-1.000000,80,,NSE,5.000000
4124,16652,739TS39-SG,739TS39,,-1.000000,100,,NSE,1.000000
4125,16705,GOKUL-EQ,GOKUL,,-1.000000,1,,NSE,1.000000
4126,16865,73GS2053-GS,73GS2053,,-1.000000,1,,NSE,1.000000
4127,16785,735MH32-SG,735MH32,,-1.000000,100,,NSE,1.000000
4128,16859,SINDHUTRAD-EQ,SINDHUTRAD,,-1.000000,1,,NSE,1.000000
4129,16874,84TCHF28-NA,84TCHF28,,-1.000000,1,,NSE,1.000000
4130,16960,VILINBIO-ST,VILINBIO,,-1.000000,4000,,NSE,5.000000
4131,17016,835IFL25-NV,835IFL25,,-1.000000,1,,NSE,1.000000
4132,16989,COUNCODOS-BE,COUNCODOS,,-1.000000,1,,NSE,1.000000
4133,1703,588CG26-SG,588CG26,,-1.000000,100,,NSE,1.000000
4134,17110,SGBJ28VIII-GB,SGBJ28VIII,,-1.000000,1,,NSE,1.000000
4135,17081,URAVIDEF-BE,URAVIDEF,,-1.000000,1,,NSE,5.000000
4136,17172,91SFL27-ZI,91SFL27,,-1.000000,1,,NSE,1.000000
4137,17124,746AP34-SG,746AP34,,-1.000000,100,,NSE,1.000000
4138,17130,PARAGMILK-EQ,PARAGMILK,,-1.000000,1,,NSE,1.000000
4139,1730,664PY32-SG,664PY32,,-1.000000,100,,NSE,1.000000
4140,17202,SGBJUN31I-GB,SGBJUN31I,,-1.000000,1,,NSE,1.000000
4141,17322,737BR30-SG,737BR30,,-1.000000,100,,NSE,1.000000
4142,17388,ADANIPOWER-EQ,ADANIPOWER,,-1.000000,1,,NSE,5.000000
4143,17454,739TN33B-SG,739TN33B,,-1.000000,100,,NSE,1.000000
4144,17503,SCLZC25A-AS,SCLZC25A,,-1.000000,1,,NSE,1.000000
4145,17485,950SCL23A-AP,950SCL23A,,-1.000000,1,,NSE,1.000000
4146,17520,RTNPOWER-EQ,RTNPOWER,,-1.000000,1,,NSE,1.000000
4147,17511,INCREDIBLE-BE,INCREDIBLE,,-1.000000,1,,NSE,1.000000
4148,17547,AMRUTANJAN-EQ,AMRUTANJAN,,-1.000000,1,,NSE,5.000000
4149,17652,749RJ34-SG,749RJ34,,-1.000000,100,,NSE,1.000000
4150,17770,GROBTEA-EQ,GROBTEA,,-1.000000,1,,NSE,5.000000
4151,17722,DEN-EQ,DEN,,-1.000000,1,,NSE,1.000000
4152,17738,YATHARTH-EQ,YATHARTH,,-1.000000,1,,NSE,5.000000
4153,17795,TREL-EQ,TREL,,-1.000000,1,,NSE,1.000000
4154,17963,NESTLEIND-EQ,NESTLEIND,,-1.000000,1,,NSE,10.000000
4155,1788,KANPRPLA-BE,KANPRPLA,,-1.000000,1,,NSE,1.000000
4156,1797,AWHCL-EQ,AWHCL,,-1.000000,1,,NSE,5.000000
4157,1808,KAJARIACER-EQ,KAJARIACER,,-1.000000,1,,NSE,10.000000
4158,18065,BPF02IMD-MF,BPF02IMD,,-1.000000,1,,NSE,1.000000
4159,18095,BPF02RDR-MF,BPF02RDR,,-1.000000,1,,NSE,1.000000
4160,18105,745JK53-SG,745JK53,,-1.000000,100,,NSE,1.000000
4161,18110,VASCONEQ-EQ,VASCONEQ,,-1.000000,1,,NSE,1.000000
4162,18168,BPF01D3R-MF,BPF01D3R,,-1.000000,1,,NSE,1.000000
4163,18203,747AS28-SG,747AS28,,-1.000000,100,,NSE,1.000000
4164,18250,PYRAMID-EQ,PYRAMID,,-1.000000,1,,NSE,1.000000
4165,18252,SPAL-EQ,SPAL,,-1.000000,1,,NSE,5.000000
4166,18283,74WB42-SG,74WB42,,-1.000000,100,,NSE,1.000000
4167,1833,663MN31-SG,663MN31,,-1.000000,100,,NSE,1.000000
4168,18260,CLSL-SM,CLSL,,-1.000000,2000,,NSE,5.000000
4169,18264,SEL-SM,SEL,,-1.000000,200,,NSE,5.000000
4170,18404,743TN33-SG,743TN33,,-1.000000,100,,NSE,1.000000
4171,18403,747GA33-SG,747GA33,,-1.000000,100,,NSE,1.000000
4172,18333,745HR35-SG,745HR35,,-1.000000,100,,NSE,1.000000
4173,18358,SAHAJ-ST,SAHAJ,,-1.000000,4000,,NSE,5.000000
4174,18451,SGBMAR28X-GB,SGBMAR28X,,-1.000000,1,,NSE,1.000000
4175,18409,742HP38-SG,742HP38,,-1.000000,100,,NSE,1.000000
4176,1841,KCP-EQ,KCP,,-1.000000,1,,NSE,1.000000
4177,18423,RATNAVEER-EQ,RATNAVEER,,-1.000000,1,,NSE,1.000000
4178,18498,CAGL28-NE,CAGL28,,-1.000000,1,,NSE,1.000000
4179,18487,970CAGL28-ND,970CAGL28,,-1.000000,1,,NSE,1.000000
4180,18501,SABEVENTS-BE,SABEVENTS,,-1.000000,1,,NSE,1.000000
4181,18506,SAROJA-SM,SAROJA,,-1.000000,1600,,NSE,5.000000
4182,18532,748UK33-SG,748UK33,,-1.000000,100,,NSE,1.000000
4183,1854,66UK31-SG,66UK31,,-1.000000,100,,NSE,1.000000
4184,18527,746MP38-SG,746MP38,,-1.000000,100,,NSE,1.000000
4185,18520,CUPID-EQ,CUPID,,-1.000000,1,,NSE,1.000000
4186,18652,ICICIPRULI-EQ,ICICIPRULI,,-1.000000,1,,NSE,5.000000
4187,18614,SAMHI-EQ,SAMHI,,-1.000000,1,,NSE,1.000000
4188,18624,865SCL26-N8,865SCL26,,-1.000000,1,,NSE,1.000000
4189,1879,CARYSIL-EQ,CARYSIL,,-1.000000,1,,NSE,5.000000
4190,18945,749GA33A-SG,749GA33A,,-1.000000,100,,NSE,1.000000
4191,19047,105IIFL29-N7,105IIFL29,,-1.000000,1,,NSE,1.000000
4192,18889,KSL-EQ,KSL,,-1.000000,1,,NSE,5.000000
4193,19025,KIRLOSIND-EQ,KIRLOSIND,,-1.000000,1,,NSE,10.000000
4194,1905,663AP37-SG,663AP37,,-1.000000,100,,NSE,1.000000
4195,19184,SFL-EQ,SFL,,-1.000000,1,,NSE,5.000000
4196,19161,NEWJAISA-ST,NEWJAISA,,-1.000000,1500,,NSE,5.000000
4197,19097,SILLYMONKS-EQ,SILLYMONKS,,-1.000000,1,,NSE,1.000000
4198,19220,VALIANTLAB-BE,VALIANTLAB,,-1.000000,1,,NSE,1.000000
4199,1940,663ML31-SG,663ML31,,-1.000000,100,,NSE,1.000000
4200,19469,SCML-SM,SCML,,-1.000000,1000,,NSE,5.000000
4201,19520,764WB43-SG,764WB43,,-1.000000,100,,NSE,1.000000
4202,1947,661WB36-SG,661WB36,,-1.000000,100,,NSE,1.000000
4203,19482,771UK33-SG,771UK33,,-1.000000,100,,NSE,1.000000
4204,1950,66KA37-SG,66KA37,,-1.000000,100,,NSE,1.000000
4205,19543,HDFCGOLD-EQ,HDFCGOLD,,-1.000000,1,,NSE,1.000000
4206,1959,662TS41-SG,662TS41,,-1.000000,100,,NSE,1.000000
4207,19617,771RJ33-SG,771RJ33,,-1.000000,100,,NSE,1.000000
4208,1953,661MP37-SG,661MP37,,-1.000000,100,,NSE,1.000000
4209,19677,ANSALAPI-BZ,ANSALAPI,,-1.000000,1,,NSE,1.000000
4210,19747,778BR31-SG,778BR31,,-1.000000,100,,NSE,1.000000
4211,19723,773KA36-SG,773KA36,,-1.000000,100,,NSE,1.000000
4212,19768,948SCL26-N9,948SCL26,,-1.000000,1,,NSE,1.000000
4213,19763,902SCL26-N8,902SCL26,,-1.000000,1,,NSE,1.000000
4214,19863,SARTELE-SM,SARTELE,,-1.000000,500,,NSE,5.000000
4215,1979,LMW-EQ,LMW,,-1.000000,1,,NSE,100.000000
4216,19907,758JK50-SG,758JK50,,-1.000000,100,,NSE,1.000000
4217,19901,772HR35-SG,772HR35,,-1.000000,100,,NSE,1.000000
4218,19909,77KA33-SG,77KA33,,-1.000000,100,,NSE,1.000000
4219,19887,MICROPRO-SM,MICROPRO,,-1.000000,1600,,NSE,5.000000
4220,19911,771MH33-SG,771MH33,,-1.000000,100,,NSE,1.000000
4221,19931,ORISSAMINE-EQ,ORISSAMINE,,-1.000000,1,,NSE,50.000000
4222,19926,743REC35-NH,743REC35,,-1.000000,1,,NSE,1.000000
4223,19913,DMART-EQ,DMART,,-1.000000,1,,NSE,10.000000
4224,20017,72KA31-SG,72KA31,,-1.000000,100,,NSE,1.000000
4225,19993,925SCL25A-NH,925SCL25A,,-1.000000,1,,NSE,1.000000
4226,20148,69GA30-SG,69GA30,,-1.000000,100,,NSE,1.000000
4227,20102,1015SCL28-NR,1015SCL28,,-1.000000,1,,NSE,1.000000
4228,20104,925SCL28A-NS,925SCL28A,,-1.000000,1,,NSE,1.000000
